a00a_1|a00a_2b|aa|a01|a02|a03|a04|a05|a06|a07|a07_1|a07_2|a07_3|ea|e01|e02|ea2|q01|q11|q12|q12_1|q13|q13_1|q13_2|q13_3|q13_4|q13_5|q13_6|q13_7|q13_8|q13_9|q14|q14_1|q14_2|q14_3|q15|q15_1|q15_2|q15_3|q15_4|q15_5|q15_6|q15_7|q15_8|q15_9|q15_10|q15_1_1|q16
F|1815|Continuar|huaylaspampa|998|75.97105|10.09405|3380|62|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
F|1815|Continuar|huaylaspampa|998|75.97105|10.09405|3380|62|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Se mantiene igual
F|1815|Continuar|huaylaspampa|998|75.97105|10.09405|3380|62|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
F|1815|Continuar|huaylaspampa|998|75.97105|10.09405|3380|62|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
F|1815|Continuar|huaylaspampa|998|75.97105|10.09405|3380|62|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
F|1815|Continuar|huaylaspampa|998|75.97105|10.09405|3380|62|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
D|1816|Continuar|al pie de la iglesia evangelica|998|75.96280|10.09533|3353|56|Molino-Umari|||La Linda|Continuar|4|1|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|CH|No|No|Si|No|No|No|No|Si|No|No||Se mantiene igual
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1817|Continuar|shiplon|0|75.96658|10.09471|3390|195|Molino-Umari|||La Linda|Continuar|6|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Picuro|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|CH|No|No|Si|No|No|No|No|Si|No|No||Disminuido
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1819|Continuar|huaylaspampa|0|75.97115|10.09419|3371|196|Molino-Umari|||La Linda|Continuar|4|2|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|BCH|No|Si|Si|No|No|No|No|Si|No|No||Se mantiene igual
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1820|Continuar|huaylaspampa|0|75.97163|10.09403|3373|197|Molino-Umari|||La Linda|Continuar|5|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
B|1825|Continuar|linda|0|0|0|2500|36|Molino-Umari|||La Linda|Continuar|5|2|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Achu|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Añuje|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Carachupa|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Muca|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Perdiz|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Picuro|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Sajino|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Venado, luicho|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Viscacha|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Zorrillo|No|||||||||||||||||||||||||||
F|1828|Continuar|valle de waylas pampa|998|75.97586|10.09540|3428|63|Molino-Umari|||La Linda|Continuar|11|1|Continuar|4|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
B|1832|Continuar|lado a la iglesia pentecostal|998|75.96220|10.09822|3422|54|Molino-Umari|||La Linda|Continuar|3|1|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|CH|No|No|Si|No|No|No|No|Si|No|No||Disminuido
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
B|1833|Continuar|linda chiplon|998|75.96862|10.09394|3354|53|Molino-Umari|||La Linda|Continuar|6|2|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Achu|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Carachupa|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Picuro|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Venado, luicho|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1837|Continuar|la linda|0|75.96335|10.09841|3441|198|Molino-Umari|||La Linda|Continuar|3|1|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Aumentado
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
F|1839|Continuar|quinuapampa|998|76.05991|09.91808|2772|54|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
